Five-Digit ZIP Code	Year	Annual Change (%)	HPI	HPI with 1990 base	HPI with 2000 base
02149	1986	18.94	118.94	90.96	65.65
02149	1987	9.65	130.42	99.73	71.98
02149	1988	3.32	134.75	103.05	74.37
02149	1989	0.21	135.03	103.26	74.53
02149	1990	-3.16	130.77	100.00	72.17
02149	1991	-4.09	125.42	95.91	69.22
02149	1992	-2.70	122.03	93.32	67.35
02149	1993	-3.15	118.19	90.38	65.23
02149	1994	-3.80	113.70	86.95	62.75
02149	1995	-4.59	108.48	82.96	59.87
02149	1996	9.30	118.57	90.67	65.44
02149	1997	0.80	119.52	91.40	65.97
02149	1998	10.41	131.96	100.91	72.83
02149	1999	9.87	144.98	110.87	80.02
02149	2000	24.97	181.19	138.55	100.00
02149	2001	14.24	206.99	158.28	114.24
02149	2002	12.86	233.61	178.64	128.93
02149	2003	9.70	256.27	195.97	141.44
02149	2004	11.81	286.54	219.12	158.14
02149	2005	8.91	312.06	238.63	172.23
02149	2006	1.72	317.41	242.73	175.19
02149	2007	-2.09	310.79	237.67	171.53
02149	2008	-17.29	257.07	196.58	141.88
02149	2009	-8.07	236.32	180.71	130.43
02149	2010	-1.73	232.24	177.60	128.18
02149	2011	-5.41	219.67	167.98	121.24
02149	2012	0.40	220.56	168.66	121.73
02149	2013	8.53	239.37	183.05	132.11
02149	2014	6.99	256.11	195.85	141.35
02149	2015	10.31	282.51	216.04	155.92
02150	1986	.	100.00	77.75	65.41
02150	1987	16.30	116.30	90.42	76.07
02150	1988	9.05	126.82	98.61	82.95
02150	1989	-9.48	114.80	89.26	75.09
02150	1990	12.03	128.61	100.00	84.13
02150	1991	-8.07	118.23	91.93	77.33
02150	1992	-14.11	101.54	78.95	66.42
02150	1993	-1.40	100.13	77.85	65.49
02150	1994	-6.50	93.62	72.79	61.24
02150	1995	-5.41	88.55	68.85	57.92
02150	1996	14.42	101.32	78.78	66.27
02150	1997	-0.16	101.15	78.65	66.17
02150	1998	16.31	117.65	91.48	76.96
02150	1999	10.98	130.57	101.52	85.40
02150	2000	17.09	152.88	118.87	100.00
02150	2001	20.81	184.70	143.61	120.81
02150	2002	15.16	212.69	165.37	139.12
02150	2003	8.59	230.95	179.57	151.07
02150	2004	17.28	270.86	210.60	177.17
02150	2005	5.23	285.03	221.62	186.44
02150	2006	5.08	299.50	232.87	195.90
02150	2007	-5.28	283.68	220.57	185.56
02150	2008	-18.78	230.40	179.14	150.71
02150	2009	-5.29	218.21	169.67	142.73
02150	2010	-6.28	204.51	159.01	133.77
02150	2011	-0.71	203.06	157.88	132.82
02150	2012	4.04	211.26	164.26	138.18
02150	2013	1.07	213.52	166.02	139.67
02150	2014	7.60	229.74	178.63	150.28
02150	2015	18.95	273.28	212.48	178.75
02151	1983	.	100.00	48.05	36.19
02151	1984	32.76	132.76	63.79	48.04
02151	1985	18.38	157.15	75.52	56.87
02151	1986	20.47	189.32	90.97	68.51
02151	1987	10.17	208.58	100.23	75.48
02151	1988	3.92	216.75	104.16	78.44
02151	1989	-0.26	216.18	103.88	78.23
02151	1990	-3.74	208.10	100.00	75.31
02151	1991	-7.65	192.17	92.35	69.55
02151	1992	-1.63	189.04	90.84	68.41
02151	1993	-7.46	174.93	84.06	63.31
02151	1994	-2.85	169.95	81.67	61.50
02151	1995	-5.49	160.61	77.18	58.12
02151	1996	10.25	177.08	85.09	64.08
02151	1997	6.26	188.17	90.42	68.10
02151	1998	9.62	206.27	99.12	74.65
02151	1999	11.13	229.24	110.16	82.96
02151	2000	20.54	276.33	132.79	100.00
02151	2001	11.61	308.40	148.20	111.61
02151	2002	12.87	348.09	167.27	125.97
02151	2003	9.51	381.18	183.17	137.94
02151	2004	11.26	424.10	203.80	153.48
02151	2005	8.34	459.47	220.80	166.28
02151	2006	2.86	472.63	227.12	171.04
02151	2007	-6.90	440.01	211.44	159.24
02151	2008	-14.09	378.01	181.65	136.80
02151	2009	-6.86	352.06	169.18	127.41
02151	2010	-3.08	341.20	163.96	123.48
02151	2011	-3.37	329.71	158.44	119.32
02151	2012	1.47	334.55	160.77	121.07
02151	2013	4.87	350.84	168.59	126.97
02151	2014	9.87	385.47	185.23	139.50
02151	2015	6.15	409.17	196.62	148.07
02152	1985	.	100.00	78.26	55.99
02152	1986	16.88	116.88	91.47	65.45
02152	1987	12.66	131.67	103.05	73.73
02152	1988	1.50	133.65	104.60	74.84
02152	1989	-4.07	128.21	100.33	71.79
02152	1990	-0.33	127.78	100.00	71.55
02152	1991	-8.20	117.31	91.80	65.69
02152	1992	1.45	119.01	93.13	66.64
02152	1993	-2.14	116.47	91.15	65.21
02152	1994	-2.34	113.75	89.02	63.69
02152	1995	-1.43	112.12	87.75	62.78
02152	1996	5.75	118.57	92.79	66.39
02152	1997	3.99	123.30	96.49	69.04
02152	1998	7.69	132.78	103.91	74.35
02152	1999	11.12	147.54	115.46	82.61
02152	2000	21.05	178.59	139.76	100.00
02152	2001	11.09	198.40	155.27	111.09
02152	2002	9.54	217.32	170.07	121.69
02152	2003	8.56	235.93	184.64	132.11
02152	2004	9.36	258.01	201.92	144.47
02152	2005	8.88	280.93	219.85	157.30
02152	2006	0.64	282.71	221.25	158.30
02152	2007	-3.66	272.36	213.14	152.50
02152	2008	-3.99	261.48	204.63	146.42
02152	2009	-8.12	240.24	188.01	134.52
02152	2010	-3.71	231.32	181.03	129.53
02152	2011	-3.11	224.12	175.39	125.49
02152	2012	1.29	227.00	177.65	127.11
02152	2013	4.50	237.21	185.64	132.82
02152	2014	4.53	247.95	194.04	138.84
02152	2015	7.83	267.36	209.23	149.71
02155	1983	.	100.00	47.59	31.38
02155	1984	29.74	129.74	61.74	40.71
02155	1985	23.97	160.84	76.54	50.47
02155	1986	14.68	184.46	87.78	57.88
02155	1987	9.97	202.86	96.53	63.66
02155	1988	5.45	213.91	101.79	67.13
02155	1989	1.27	216.63	103.09	67.98
02155	1990	-2.99	210.14	100.00	65.94
02155	1991	-3.98	201.78	96.02	63.32
02155	1992	-2.72	196.28	93.40	61.59
02155	1993	-0.88	194.56	92.58	61.05
02155	1994	-0.89	192.83	91.76	60.51
02155	1995	2.37	197.41	93.94	61.95
02155	1996	3.42	204.16	97.15	64.07
02155	1997	6.79	218.02	103.75	68.42
02155	1998	7.96	235.37	112.01	73.86
02155	1999	11.01	261.30	124.34	82.00
02155	2000	21.96	318.67	151.64	100.00
02155	2001	9.95	350.36	166.73	109.95
02155	2002	10.97	388.79	185.01	122.01
02155	2003	6.51	414.12	197.06	129.95
02155	2004	9.58	453.78	215.94	142.40
02155	2005	7.44	487.56	232.01	153.00
02155	2006	-0.68	484.24	230.44	151.96
02155	2007	-1.94	474.83	225.96	149.00
02155	2008	-4.74	452.31	215.24	141.94
02155	2009	-4.31	432.81	205.96	135.82
02155	2010	-0.28	431.61	205.39	135.44
02155	2011	-1.89	423.44	201.50	132.88
02155	2012	0.68	426.31	202.87	133.78
02155	2013	6.23	452.89	215.51	142.12
02155	2014	10.96	502.52	239.13	157.70
02155	2015	5.71	531.20	252.78	166.69
02169	1979	.	100.00	28.75	20.39
02169	1980	29.30	129.30	37.17	26.36
02169	1981	14.41	147.93	42.53	30.16
02169	1982	2.97	152.31	43.79	31.05
02169	1983	10.10	167.70	48.21	34.19
02169	1984	23.68	207.40	59.63	42.29
02169	1985	17.11	242.89	69.83	49.52
02169	1986	23.00	298.76	85.89	60.91
02169	1987	10.67	330.64	95.06	67.41
02169	1988	6.15	350.97	100.91	71.56
02169	1989	-0.16	350.41	100.75	71.44
02169	1990	-0.74	347.82	100.00	70.92
02169	1991	-6.84	324.03	93.16	66.07
02169	1992	-2.55	315.76	90.78	64.38
02169	1993	-0.75	313.40	90.10	63.90
02169	1994	-1.07	310.04	89.14	63.21
02169	1995	0.52	311.65	89.60	63.54
02169	1996	3.84	323.60	93.04	65.98
02169	1997	5.48	341.35	98.14	69.60
02169	1998	8.30	369.69	106.29	75.38
02169	1999	10.02	406.74	116.94	82.93
02169	2000	20.59	490.47	141.01	100.00
02169	2001	13.02	554.35	159.38	113.02
02169	2002	13.95	631.69	181.61	128.79
02169	2003	8.45	685.07	196.96	139.68
02169	2004	11.74	765.47	220.08	156.07
02169	2005	6.93	818.54	235.34	166.89
02169	2006	1.68	832.30	239.29	169.69
02169	2007	-4.80	792.33	227.80	161.55
02169	2008	-4.98	752.86	216.45	153.50
02169	2009	-4.30	720.46	207.14	146.89
02169	2010	-3.27	696.92	200.37	142.09
02169	2011	-1.62	685.64	197.12	139.79
02169	2012	0.44	688.64	197.99	140.41
02169	2013	3.92	715.61	205.74	145.90
02169	2014	7.62	770.16	221.42	157.02
02169	2015	3.94	800.54	230.16	163.22
02170	1979	.	100.00	31.45	20.77
02170	1980	19.01	119.01	37.43	24.72
02170	1981	10.09	131.02	41.20	27.21
02170	1982	13.91	149.24	46.93	30.99
02170	1983	5.28	157.13	49.41	32.63
02170	1984	17.53	184.67	58.08	38.35
02170	1985	20.90	223.27	70.21	46.37
02170	1986	23.73	276.26	86.88	57.37
02170	1987	11.19	307.17	96.60	63.79
02170	1988	6.42	326.89	102.80	67.89
02170	1989	-0.13	326.46	102.67	67.80
02170	1990	-2.60	317.98	100.00	66.04
02170	1991	-5.06	301.91	94.94	62.70
02170	1992	-1.81	296.45	93.23	61.57
02170	1993	-1.44	292.18	91.88	60.68
02170	1994	1.42	296.31	93.18	61.54
02170	1995	0.64	298.20	93.78	61.93
02170	1996	4.66	312.11	98.15	64.82
02170	1997	4.56	326.33	102.63	67.77
02170	1998	6.92	348.92	109.73	72.46
02170	1999	12.96	394.13	123.95	81.85
02170	2000	22.17	481.51	151.43	100.00
02170	2001	10.58	532.46	167.45	110.58
02170	2002	11.94	596.06	187.45	123.79
02170	2003	9.81	654.55	205.84	135.94
02170	2004	9.38	715.92	225.14	148.68
02170	2005	7.64	770.60	242.34	160.04
02170	2006	-1.70	757.53	238.23	157.32
02170	2007	-2.37	739.59	232.59	153.60
02170	2008	-1.67	727.27	228.71	151.04
02170	2009	-6.02	683.47	214.94	141.94
02170	2010	-0.68	678.81	213.47	140.98
02170	2011	-2.96	658.74	207.16	136.81
02170	2012	2.23	673.39	211.77	139.85
02170	2013	4.28	702.23	220.84	145.84
02170	2014	10.14	773.47	243.24	160.63
02170	2015	5.63	816.98	256.93	169.67
02171	1983	.	100.00	47.35	31.99
02171	1984	7.15	107.15	50.74	34.27
02171	1985	39.16	149.10	70.61	47.69
02171	1986	20.81	180.14	85.30	57.62
02171	1987	8.79	195.97	92.80	62.68
02171	1988	7.38	210.43	99.65	67.31
02171	1989	1.18	212.92	100.83	68.10
02171	1990	-0.82	211.17	100.00	67.55
02171	1991	-6.02	198.47	93.98	63.48
02171	1992	-2.22	194.05	91.89	62.07
02171	1993	-0.67	192.75	91.28	61.65
02171	1994	3.07	198.67	94.08	63.55
02171	1995	-0.09	198.49	94.00	63.49
02171	1996	5.64	209.70	99.30	67.07
02171	1997	0.09	209.88	99.39	67.13
02171	1998	10.56	232.05	109.89	74.22
02171	1999	9.81	254.81	120.66	81.50
02171	2000	22.69	312.63	148.05	100.00
02171	2001	13.11	353.62	167.46	113.11
02171	2002	11.81	395.37	187.23	126.46
02171	2003	9.15	431.55	204.36	138.04
02171	2004	10.28	475.91	225.37	152.22
02171	2005	7.45	511.35	242.15	163.56
02171	2006	0.91	516.03	244.37	165.06
02171	2007	-4.59	492.33	233.14	157.48
02171	2008	-1.13	486.74	230.50	155.69
02171	2009	-6.27	456.24	216.05	145.93
02171	2010	-0.91	452.10	214.09	144.61
02171	2011	-1.72	444.33	210.41	142.12
02171	2012	0.72	447.54	211.93	143.15
02171	2013	3.74	464.28	219.86	148.51
02171	2014	12.53	522.44	247.40	167.11
02171	2015	3.84	542.48	256.89	173.52
02176	1982	.	100.00	44.10	29.02
02176	1983	6.90	106.90	47.14	31.02
02176	1984	34.38	143.65	63.35	41.69
02176	1985	17.69	169.06	74.55	49.06
02176	1986	20.09	203.03	89.53	58.92
02176	1987	10.76	224.87	99.16	65.25
02176	1988	3.50	232.75	102.63	67.54
02176	1989	-0.47	231.66	102.15	67.22
02176	1990	-2.11	226.77	100.00	65.81
02176	1991	-3.92	217.88	96.08	63.23
02176	1992	-1.23	215.20	94.90	62.45
02176	1993	-0.75	213.58	94.18	61.98
02176	1994	1.18	216.10	95.30	62.71
02176	1995	3.51	223.69	98.64	64.91
02176	1996	3.65	231.86	102.24	67.28
02176	1997	5.29	244.14	107.66	70.85
02176	1998	7.46	262.34	115.69	76.13
02176	1999	11.81	293.32	129.34	85.12
02176	2000	17.49	344.60	151.96	100.00
02176	2001	11.23	383.31	169.03	111.23
02176	2002	9.68	420.43	185.40	122.00
02176	2003	5.12	441.97	194.90	128.26
02176	2004	8.59	479.95	211.65	139.28
02176	2005	8.71	521.73	230.07	151.40
02176	2006	-2.16	510.48	225.11	148.13
02176	2007	-0.89	505.92	223.10	146.81
02176	2008	-2.41	493.72	217.72	143.27
02176	2009	-3.95	474.21	209.12	137.61
02176	2010	0.84	478.20	210.87	138.77
02176	2011	-0.66	475.02	209.47	137.85
02176	2012	0.61	477.92	210.75	138.69
02176	2013	3.70	495.60	218.54	143.82
02176	2014	9.53	542.83	239.37	157.52
02176	2015	2.31	555.38	244.91	161.17
02180	1979	.	100.00	33.44	22.37
02180	1980	13.14	113.14	37.84	25.31
02180	1981	16.90	132.26	44.23	29.59
02180	1982	1.99	134.90	45.11	30.18
02180	1983	5.36	142.13	47.53	31.80
02180	1984	20.17	170.80	57.12	38.21
02180	1985	31.24	224.16	74.96	50.15
02180	1986	21.27	271.84	90.90	60.82
02180	1987	9.57	297.85	99.60	66.64
02180	1988	2.61	305.62	102.20	68.37
02180	1989	2.48	313.21	104.74	70.07
02180	1990	-4.53	299.04	100.00	66.90
02180	1991	-3.74	287.84	96.26	64.40
02180	1992	-2.32	281.16	94.02	62.90
02180	1993	0.09	281.41	94.11	62.96
02180	1994	1.30	285.06	95.33	63.78
02180	1995	2.78	293.00	97.98	65.55
02180	1996	3.64	303.66	101.55	67.94
02180	1997	6.82	324.37	108.47	72.57
02180	1998	5.33	341.65	114.25	76.44
02180	1999	8.90	372.05	124.42	83.24
02180	2000	20.14	446.98	149.47	100.00
02180	2001	9.78	490.69	164.09	109.78
02180	2002	9.67	538.14	179.96	120.40
02180	2003	6.11	571.02	190.95	127.75
02180	2004	9.52	625.38	209.13	139.91
02180	2005	8.44	678.18	226.79	151.73
02180	2006	-0.13	677.29	226.49	151.53
02180	2007	-3.55	653.27	218.46	146.15
02180	2008	-2.43	637.37	213.14	142.60
02180	2009	-5.10	604.87	202.27	135.32
02180	2010	0.06	605.22	202.39	135.40
02180	2011	-2.86	587.88	196.59	131.52
02180	2012	0.73	592.21	198.04	132.49
02180	2013	3.31	611.82	204.60	136.88
02180	2014	8.47	663.64	221.93	148.47
02180	2015	3.48	686.74	229.65	153.64
02184	1979	.	100.00	33.65	22.89
02184	1980	4.48	104.48	35.16	23.91
02184	1981	25.68	131.31	44.19	30.05
02184	1982	9.85	144.25	48.54	33.02
02184	1983	5.43	152.09	51.18	34.81
02184	1984	17.37	178.50	60.07	40.85
02184	1985	23.51	220.47	74.19	50.46
02184	1986	15.35	254.30	85.57	58.20
02184	1987	11.00	282.28	94.99	64.61
02184	1988	6.67	301.12	101.33	68.92
02184	1989	1.04	304.26	102.38	69.64
02184	1990	-2.33	297.18	100.00	68.02
02184	1991	-4.30	284.39	95.70	65.09
02184	1992	-0.94	281.72	94.80	64.48
02184	1993	0.76	283.86	95.52	64.97
02184	1994	0.50	285.27	95.99	65.29
02184	1995	2.65	292.84	98.54	67.02
02184	1996	3.00	301.63	101.50	69.04
02184	1997	5.53	318.30	107.11	72.85
02184	1998	4.71	333.28	112.15	76.28
02184	1999	11.17	370.52	124.68	84.80
02184	2000	17.92	436.92	147.02	100.00
02184	2001	11.11	485.46	163.36	111.11
02184	2002	11.60	541.75	182.30	123.99
02184	2003	8.61	588.38	197.99	134.66
02184	2004	10.93	652.66	219.62	149.38
02184	2005	8.64	709.07	238.60	162.29
02184	2006	-0.23	707.45	238.06	161.92
02184	2007	-3.61	681.89	229.46	156.07
02184	2008	-3.46	658.30	221.52	150.67
02184	2009	-6.22	617.36	207.74	141.30
02184	2010	0.36	619.57	208.49	141.81
02184	2011	-3.00	600.99	202.23	137.55
02184	2012	-0.47	598.17	201.28	136.91
02184	2013	3.89	621.45	209.12	142.23
02184	2014	8.18	672.27	226.22	153.87
02184	2015	4.91	705.30	237.33	161.43
02186	1979	.	100.00	29.88	19.79
02186	1980	18.13	118.13	35.30	23.38
02186	1981	17.67	139.01	41.53	27.51
02186	1982	4.10	144.71	43.24	28.64
02186	1983	12.75	163.16	48.75	32.29
02186	1984	25.58	204.90	61.22	40.55
02186	1985	20.67	247.26	73.88	48.93
02186	1986	15.92	286.64	85.65	56.72
02186	1987	14.45	328.05	98.02	64.92
02186	1988	7.69	353.29	105.56	69.91
02186	1989	0.74	355.89	106.34	70.43
02186	1990	-5.96	334.68	100.00	66.23
02186	1991	-4.47	319.72	95.53	63.27
02186	1992	-1.36	315.36	94.23	62.40
02186	1993	-0.89	312.56	93.39	61.85
02186	1994	0.69	314.70	94.03	62.27
02186	1995	0.67	316.81	94.66	62.69
02186	1996	2.14	323.59	96.68	64.03
02186	1997	6.51	344.66	102.98	68.20
02186	1998	9.54	377.55	112.81	74.71
02186	1999	13.06	426.84	127.54	84.46
02186	2000	18.39	505.35	151.00	100.00
02186	2001	10.33	557.55	166.59	110.33
02186	2002	10.36	615.32	183.85	121.76
02186	2003	8.87	669.91	200.17	132.56
02186	2004	9.66	734.62	219.50	145.37
02186	2005	7.46	789.40	235.87	156.21
02186	2006	-0.83	782.83	233.91	154.91
02186	2007	-1.80	768.71	229.69	152.11
02186	2008	-1.72	755.50	225.74	149.50
02186	2009	-2.01	740.30	221.20	146.49
02186	2010	-1.07	732.37	218.83	144.92
02186	2011	-0.57	728.18	217.57	144.09
02186	2012	0.30	730.38	218.23	144.53
02186	2013	3.93	759.09	226.81	150.21
02186	2014	10.67	840.09	251.01	166.24
02186	2015	2.73	863.05	257.87	170.78
02188	1983	.	100.00	49.25	35.54
02188	1984	19.91	119.91	59.06	42.61
02188	1985	17.99	141.48	69.68	50.28
02188	1986	22.90	173.88	85.64	61.79
02188	1987	13.76	197.81	97.43	70.29
02188	1988	2.53	202.82	99.89	72.07
02188	1989	1.52	205.90	101.41	73.17
02188	1990	-1.39	203.04	100.00	72.15
02188	1991	-3.89	195.13	96.11	69.34
02188	1992	-2.44	190.37	93.76	67.65
02188	1993	-1.83	186.89	92.05	66.41
02188	1994	1.39	189.49	93.33	67.34
02188	1995	3.00	195.18	96.13	69.36
02188	1996	0.98	197.09	97.07	70.04
02188	1997	2.38	201.78	99.38	71.70
02188	1998	7.48	216.88	106.82	77.07
02188	1999	9.12	236.66	116.56	84.10
02188	2000	18.91	281.41	138.60	100.00
02188	2001	11.35	313.34	154.33	111.35
02188	2002	14.32	358.23	176.44	127.30
02188	2003	9.15	391.02	192.59	138.95
02188	2004	11.23	434.92	214.21	154.55
02188	2005	6.43	462.87	227.97	164.48
02188	2006	-0.22	461.84	227.47	164.12
02188	2007	-3.92	443.73	218.55	157.68
02188	2008	-4.22	425.01	209.33	151.03
02188	2009	-6.56	397.13	195.60	141.12
02188	2010	-0.33	395.83	194.96	140.66
02188	2011	-4.13	379.47	186.90	134.85
02188	2012	-1.50	373.78	184.09	132.82
02188	2013	4.60	390.99	192.57	138.94
02188	2014	6.28	415.53	204.66	147.66
02188	2015	2.72	426.85	210.23	151.68
02189	1983	.	100.00	51.13	37.07
02189	1984	6.99	106.99	54.71	39.66
02189	1985	26.82	135.69	69.38	50.30
02189	1986	20.72	163.81	83.76	60.73
02189	1987	14.49	187.55	95.90	69.53
02189	1988	3.46	194.04	99.22	71.93
02189	1989	1.72	197.37	100.92	73.17
02189	1990	-0.91	195.57	100.00	72.50
02189	1991	-7.04	181.81	92.96	67.40
02189	1992	0.74	183.15	93.65	67.90
02189	1993	-3.55	176.65	90.33	65.49
02189	1994	0.10	176.82	90.42	65.55
02189	1995	2.00	180.35	92.22	66.86
02189	1996	4.21	187.95	96.11	69.68
02189	1997	3.67	194.86	99.64	72.24
02189	1998	6.72	207.95	106.33	77.09
02189	1999	8.71	226.06	115.59	83.80
02189	2000	19.33	269.75	137.93	100.00
02189	2001	11.65	301.18	154.00	111.65
02189	2002	13.13	340.72	174.22	126.31
02189	2003	9.64	373.57	191.02	138.49
02189	2004	11.22	415.49	212.45	154.03
02189	2005	7.89	448.27	229.22	166.18
02189	2006	-1.54	441.37	225.69	163.62
02189	2007	-2.16	431.86	220.82	160.10
02189	2008	-4.63	411.88	210.61	152.69
02189	2009	-7.19	382.26	195.46	141.71
02189	2010	-2.99	370.83	189.62	137.47
02189	2011	-3.89	356.42	182.25	132.13
02189	2012	-1.06	352.66	180.33	130.73
02189	2013	3.39	364.61	186.44	135.16
02189	2014	7.22	390.93	199.90	144.92
02189	2015	3.64	405.18	207.18	150.21
02190	1983	.	100.00	50.79	36.10
02190	1984	16.56	116.56	59.20	42.08
02190	1985	21.58	141.71	71.97	51.16
02190	1986	17.17	166.04	84.33	59.94
02190	1987	14.00	189.29	96.13	68.33
02190	1988	6.31	201.23	102.19	72.64
02190	1989	0.97	203.18	103.19	73.35
02190	1990	-3.09	196.90	100.00	71.08
02190	1991	-3.87	189.28	96.13	68.33
02190	1992	-3.24	183.14	93.01	66.11
02190	1993	-0.08	182.99	92.93	66.06
02190	1994	1.94	186.54	94.74	67.34
02190	1995	-0.80	185.04	93.98	66.80
02190	1996	2.91	190.43	96.71	68.74
02190	1997	4.83	199.63	101.39	72.07
02190	1998	6.98	213.56	108.46	77.10
02190	1999	9.38	233.59	118.63	84.33
02190	2000	18.59	277.01	140.68	100.00
02190	2001	12.12	310.59	157.74	112.12
02190	2002	13.39	352.19	178.87	127.14
02190	2003	8.94	383.69	194.86	138.51
02190	2004	10.33	423.31	214.98	152.81
02190	2005	8.94	461.15	234.20	166.48
02190	2006	-0.90	456.99	232.09	164.97
02190	2007	-2.28	446.55	226.79	161.21
02190	2008	-6.04	419.59	213.10	151.47
02190	2009	-5.74	395.51	200.87	142.78
02190	2010	-0.07	395.22	200.72	142.68
02190	2011	-1.90	387.73	196.91	139.97
02190	2012	-1.98	380.03	193.00	137.19
02190	2013	1.48	385.65	195.86	139.22
02190	2014	9.29	421.49	214.06	152.16
02190	2015	1.81	429.13	217.94	154.92
02191	1985	.	100.00	73.11	51.16
02191	1986	20.37	120.37	88.00	61.58
02191	1987	11.18	133.83	97.84	68.46
02191	1988	3.85	138.98	101.61	71.10
02191	1989	4.11	144.70	105.79	74.03
02191	1990	-5.47	136.79	100.00	69.98
02191	1991	-3.40	132.13	96.60	67.59
02191	1992	-1.44	130.22	95.20	66.62
02191	1993	-2.38	127.13	92.94	65.04
02191	1994	1.16	128.61	94.02	65.79
02191	1995	-1.49	126.70	92.63	64.82
02191	1996	6.03	134.34	98.21	68.73
02191	1997	6.03	142.43	104.13	72.87
02191	1998	5.65	150.48	110.01	76.98
02191	1999	10.66	166.53	121.74	85.19
02191	2000	17.38	195.47	142.90	100.00
02191	2001	13.20	221.28	161.77	113.20
02191	2002	14.36	253.05	185.00	129.45
02191	2003	8.49	274.54	200.70	140.45
02191	2004	11.01	304.76	222.80	155.91
02191	2005	7.75	328.37	240.06	167.99
02191	2006	-0.30	327.38	239.34	167.48
02191	2007	-2.05	320.68	234.44	164.05
02191	2008	-3.79	308.52	225.55	157.83
02191	2009	-8.93	280.98	205.41	143.74
02191	2010	-2.37	274.32	200.55	140.34
02191	2011	-2.86	266.48	194.81	136.32
02191	2012	-1.29	263.05	192.31	134.57
02191	2013	3.48	272.21	199.00	139.25
02191	2014	8.44	295.17	215.79	151.00
02191	2015	3.16	304.51	222.62	155.78
02301	1979	.	100.00	30.58	25.86
02301	1980	17.39	117.39	35.90	30.36
02301	1981	14.15	134.00	40.98	34.65
02301	1982	5.60	141.50	43.28	36.59
02301	1983	9.34	154.72	47.32	40.01
02301	1984	23.71	191.41	58.54	49.50
02301	1985	23.26	235.93	72.15	61.01
02301	1986	21.89	287.57	87.95	74.37
02301	1987	13.17	325.43	99.53	84.16
02301	1988	5.29	342.64	104.79	88.61
02301	1989	1.03	346.18	105.87	89.52
02301	1990	-5.55	326.98	100.00	84.56
02301	1991	-12.53	286.01	87.47	73.96
02301	1992	-5.13	271.35	82.99	70.17
02301	1993	-7.76	250.29	76.55	64.73
02301	1994	-4.36	239.38	73.21	61.90
02301	1995	-1.42	235.98	72.17	61.03
02301	1996	8.63	256.35	78.40	66.29
02301	1997	8.05	276.99	84.71	71.63
02301	1998	7.17	296.85	90.79	76.77
02301	1999	9.20	324.15	99.14	83.83
02301	2000	19.29	386.69	118.26	100.00
02301	2001	14.04	440.96	134.86	114.04
02301	2002	14.89	506.63	154.95	131.02
02301	2003	12.41	569.51	174.18	147.28
02301	2004	13.01	643.62	196.84	166.44
02301	2005	11.58	718.18	219.64	185.72
02301	2006	-0.11	717.38	219.40	185.52
02301	2007	-8.06	659.55	201.71	170.56
02301	2008	-12.79	575.18	175.91	148.74
02301	2009	-12.79	501.60	153.40	129.72
02301	2010	-0.71	498.01	152.31	128.79
02301	2011	-5.78	469.25	143.51	121.35
02301	2012	-3.07	454.85	139.11	117.63
02301	2013	1.28	460.66	140.89	119.13
02301	2014	10.93	511.01	156.28	132.15
02301	2015	6.58	544.63	166.57	140.84
02302	1979	.	100.00	30.76	27.19
02302	1980	13.44	113.44	34.90	30.85
02302	1981	9.08	123.73	38.06	33.65
02302	1982	11.40	137.84	42.40	37.48
02302	1983	7.21	147.78	45.46	40.19
02302	1984	25.44	185.37	57.02	50.41
02302	1985	20.89	224.09	68.93	60.94
02302	1986	23.29	276.28	84.99	75.13
02302	1987	13.60	313.86	96.55	85.35
02302	1988	6.47	334.17	102.80	90.88
02302	1989	1.62	339.58	104.46	92.35
02302	1990	-4.27	325.08	100.00	88.40
02302	1991	-14.77	277.08	85.23	75.35
02302	1992	-5.25	262.53	80.76	71.39
02302	1993	-8.21	240.97	74.13	65.53
02302	1994	-6.19	226.06	69.54	61.48
02302	1995	-2.59	220.22	67.74	59.89
02302	1996	10.89	244.21	75.12	66.41
02302	1997	9.01	266.21	81.89	72.39
02302	1998	7.01	284.87	87.63	77.47
02302	1999	10.05	313.49	96.43	85.25
02302	2000	17.30	367.72	113.12	100.00
02302	2001	15.24	423.75	130.35	115.24
02302	2002	16.49	493.62	151.85	134.24
02302	2003	13.46	560.08	172.29	152.31
02302	2004	12.12	627.96	193.17	170.77
